election,state,county,precinct,office,candidate,party,vote_mode,votes,writein,result_status,source_url,source_filename,datetime_retrieved
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 2nd Dist- 0051,State Treasurer,Troy Bowman,CST,Total,9,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 2nd Dist- 0051,State Treasurer,Chris Foster,FWD,Total,7,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 2nd Dist- 0051,Representative in Congress in the 7th Congressional Dist,Susan Wild,DEM,Total,591,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 2nd Dist- 0051,Representative in Congress in the 7th Congressional Dist,Ryan E Mackenzie,REP,Total,333,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 2nd Dist- 0051,Representative in the General Assembly in the 134th Legi,Peter Schweyer,DEM,Total,745,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 2nd Dist- 0051,Allentown Ordinance No. 16037,,Yes,Total,550,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 2nd Dist- 0051,Allentown Ordinance No. 16037,,No,Total,304,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 3rd Dist- 0052,Presidential Electors,Harris and Walz,DEM,Total,326,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 3rd Dist- 0052,Presidential Electors,Trump and Vance,REP,Total,270,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 3rd Dist- 0052,Presidential Electors,Oliver and ter Maat,LIB,Total,0,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 3rd Dist- 0052,Presidential Electors,Stein and Ware,GRN,Total,4,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 3rd Dist- 0052,United States Senator,Robert P Casey Jr,DEM,Total,322,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 3rd Dist- 0052,United States Senator,Dave McCormick,REP,Total,247,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 3rd Dist- 0052,United States Senator,John C Thomas,LIB,Total,7,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 3rd Dist- 0052,United States Senator,Leila Hazou,GRN,Total,6,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 3rd Dist- 0052,United States Senator,Marty Selker,CST,Total,4,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 3rd Dist- 0052,Attorney General,Eugene DePasquale,DEM,Total,304,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 3rd Dist- 0052,Attorney General,Dave Sunday,REP,Total,252,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 3rd Dist- 0052,Attorney General,Robert Cowburn,LIB,Total,9,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 3rd Dist- 0052,Attorney General,Richard L Weiss,GRN,Total,7,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 3rd Dist- 0052,Attorney General,Justin L Magill,CST,Total,2,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 3rd Dist- 0052,Attorney General,Eric L Settle,FWD,Total,3,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 3rd Dist- 0052,Auditor General,Malcolm Kenyatta,DEM,Total,299,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 3rd Dist- 0052,Auditor General,Tim DeFoor,REP,Total,252,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 3rd Dist- 0052,Auditor General,Reece Smith,LIB,Total,10,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 3rd Dist- 0052,Auditor General,Eric K Anton,ASP,Total,4,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 3rd Dist- 0052,Auditor General,Bob Goodrich,CST,Total,6,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 3rd Dist- 0052,State Treasurer,Erin McClelland,DEM,Total,294,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 3rd Dist- 0052,State Treasurer,Stacy Garrity,REP,Total,252,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 3rd Dist- 0052,State Treasurer,Nickolas Ciesielski,LIB,Total,11,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 3rd Dist- 0052,State Treasurer,Troy Bowman,CST,Total,6,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 3rd Dist- 0052,State Treasurer,Chris Foster,FWD,Total,2,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 3rd Dist- 0052,Representative in Congress in the 7th Congressional Dist,Susan Wild,DEM,Total,347,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 3rd Dist- 0052,Representative in Congress in the 7th Congressional Dist,Ryan E Mackenzie,REP,Total,243,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 3rd Dist- 0052,Representative in the General Assembly in the 134th Legi,Peter Schweyer,DEM,Total,431,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 3rd Dist- 0052,Allentown Ordinance No. 16037,,Yes,Total,144,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 3rd Dist- 0052,Allentown Ordinance No. 16037,,No,Total,416,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 4th Dist- 0053,Presidential Electors,Harris and Walz,DEM,Total,421,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 4th Dist- 0053,Presidential Electors,Trump and Vance,REP,Total,280,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 4th Dist- 0053,Presidential Electors,Oliver and ter Maat,LIB,Total,0,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 4th Dist- 0053,Presidential Electors,Stein and Ware,GRN,Total,3,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 4th Dist- 0053,United States Senator,Robert P Casey Jr,DEM,Total,415,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 4th Dist- 0053,United States Senator,Dave McCormick,REP,Total,261,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 4th Dist- 0053,United States Senator,John C Thomas,LIB,Total,7,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 4th Dist- 0053,United States Senator,Leila Hazou,GRN,Total,14,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 4th Dist- 0053,United States Senator,Marty Selker,CST,Total,4,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 4th Dist- 0053,Attorney General,Eugene DePasquale,DEM,Total,405,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 4th Dist- 0053,Attorney General,Dave Sunday,REP,Total,256,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 4th Dist- 0053,Attorney General,Robert Cowburn,LIB,Total,8,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 4th Dist- 0053,Attorney General,Richard L Weiss,GRN,Total,11,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 4th Dist- 0053,Attorney General,Justin L Magill,CST,Total,7,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 4th Dist- 0053,Attorney General,Eric L Settle,FWD,Total,3,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 4th Dist- 0053,Auditor General,Malcolm Kenyatta,DEM,Total,415,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 4th Dist- 0053,Auditor General,Tim DeFoor,REP,Total,252,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 4th Dist- 0053,Auditor General,Reece Smith,LIB,Total,9,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 4th Dist- 0053,Auditor General,Eric K Anton,ASP,Total,4,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 4th Dist- 0053,Auditor General,Bob Goodrich,CST,Total,8,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 4th Dist- 0053,State Treasurer,Erin McClelland,DEM,Total,397,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 4th Dist- 0053,State Treasurer,Stacy Garrity,REP,Total,269,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 4th Dist- 0053,State Treasurer,Nickolas Ciesielski,LIB,Total,10,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 4th Dist- 0053,State Treasurer,Troy Bowman,CST,Total,1,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 4th Dist- 0053,State Treasurer,Chris Foster,FWD,Total,5,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 4th Dist- 0053,Representative in Congress in the 7th Congressional Dist,Susan Wild,DEM,Total,440,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 4th Dist- 0053,Representative in Congress in the 7th Congressional Dist,Ryan E Mackenzie,REP,Total,259,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 4th Dist- 0053,Representative in the General Assembly in the 134th Legi,Peter Schweyer,DEM,Total,552,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 4th Dist- 0053,Allentown Ordinance No. 16037,,Yes,Total,402,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 4th Dist- 0053,Allentown Ordinance No. 16037,,No,Total,242,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 5th Dist- 0054,Presidential Electors,Harris and Walz,DEM,Total,533,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 5th Dist- 0054,Presidential Electors,Trump and Vance,REP,Total,399,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 5th Dist- 0054,Presidential Electors,Oliver and ter Maat,LIB,Total,6,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 5th Dist- 0054,Presidential Electors,Stein and Ware,GRN,Total,3,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 5th Dist- 0054,United States Senator,Robert P Casey Jr,DEM,Total,511,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 5th Dist- 0054,United States Senator,Dave McCormick,REP,Total,356,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 5th Dist- 0054,United States Senator,John C Thomas,LIB,Total,18,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 5th Dist- 0054,United States Senator,Leila Hazou,GRN,Total,17,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 5th Dist- 0054,United States Senator,Marty Selker,CST,Total,6,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 5th Dist- 0054,Attorney General,Eugene DePasquale,DEM,Total,484,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 5th Dist- 0054,Attorney General,Dave Sunday,REP,Total,364,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 5th Dist- 0054,Attorney General,Robert Cowburn,LIB,Total,29,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 5th Dist- 0054,Attorney General,Richard L Weiss,GRN,Total,9,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 5th Dist- 0054,Attorney General,Justin L Magill,CST,Total,5,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 5th Dist- 0054,Attorney General,Eric L Settle,FWD,Total,4,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 5th Dist- 0054,Auditor General,Malcolm Kenyatta,DEM,Total,476,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 5th Dist- 0054,Auditor General,Tim DeFoor,REP,Total,358,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 5th Dist- 0054,Auditor General,Reece Smith,LIB,Total,30,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 5th Dist- 0054,Auditor General,Eric K Anton,ASP,Total,9,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 5th Dist- 0054,Auditor General,Bob Goodrich,CST,Total,14,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 5th Dist- 0054,State Treasurer,Erin McClelland,DEM,Total,480,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 5th Dist- 0054,State Treasurer,Stacy Garrity,REP,Total,365,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 5th Dist- 0054,State Treasurer,Nickolas Ciesielski,LIB,Total,18,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 5th Dist- 0054,State Treasurer,Troy Bowman,CST,Total,11,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 5th Dist- 0054,State Treasurer,Chris Foster,FWD,Total,8,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 5th Dist- 0054,Representative in Congress in the 7th Congressional Dist,Susan Wild,DEM,Total,553,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
2024 GENERAL,PENNSYLVANIA,LEHIGH COUNTY,Allentown 19th Ward 5th Dist- 0054,Representative in Congress in the 7th Congressional Dist,Ryan E Mackenzie,REP,Total,367,no,OFFICIAL,https://www.livevoterturnout.com/ENR/lehighpaenr/8/en/Index_8.html,precincts_8.csv,12/7/2024 10:39PM
