election,state,county,precinct,office,candidate,party,vote_mode,votes,writein,result_status,source_url,source_filename,datetime_retrieved
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,UNITED STATES SENATOR,Totals,Write-In,Election Day,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,UNITED STATES SENATOR,Totals,Write-In,Mail,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,UNITED STATES SENATOR,Totals,Write-In,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,ATTORNEY GENERAL,EUGENE DEPASQUALE,DEM,Election Day,342,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,ATTORNEY GENERAL,EUGENE DEPASQUALE,DEM,Mail,219,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,ATTORNEY GENERAL,EUGENE DEPASQUALE,DEM,Provisional,5,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,ATTORNEY GENERAL,DAVE SUNDAY,REP,Election Day,463,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,ATTORNEY GENERAL,DAVE SUNDAY,REP,Mail,133,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,ATTORNEY GENERAL,DAVE SUNDAY,REP,Provisional,5,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,ATTORNEY GENERAL,ROBERT COWBURN,LIB,Election Day,16,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,ATTORNEY GENERAL,ROBERT COWBURN,LIB,Mail,1,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,ATTORNEY GENERAL,ROBERT COWBURN,LIB,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,ATTORNEY GENERAL,RICHARD L WEISS,GRN,Election Day,4,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,ATTORNEY GENERAL,RICHARD L WEISS,GRN,Mail,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,ATTORNEY GENERAL,RICHARD L WEISS,GRN,Provisional,1,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,ATTORNEY GENERAL,JUSTIN L MAGILL,CST,Election Day,6,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,ATTORNEY GENERAL,JUSTIN L MAGILL,CST,Mail,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,ATTORNEY GENERAL,JUSTIN L MAGILL,CST,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,ATTORNEY GENERAL,ERIC L SETTLE,FWD,Election Day,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,ATTORNEY GENERAL,ERIC L SETTLE,FWD,Mail,1,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,ATTORNEY GENERAL,ERIC L SETTLE,FWD,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,ATTORNEY GENERAL,Totals,Write-In,Election Day,1,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,ATTORNEY GENERAL,Totals,Write-In,Mail,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,ATTORNEY GENERAL,Totals,Write-In,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,AUDITOR GENERAL,MALCOLM KENYATTA,DEM,Election Day,311,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,AUDITOR GENERAL,MALCOLM KENYATTA,DEM,Mail,208,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,AUDITOR GENERAL,MALCOLM KENYATTA,DEM,Provisional,5,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,AUDITOR GENERAL,TIM DEFOOR,REP,Election Day,487,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,AUDITOR GENERAL,TIM DEFOOR,REP,Mail,139,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,AUDITOR GENERAL,TIM DEFOOR,REP,Provisional,6,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,AUDITOR GENERAL,REECE SMITH,LIB,Election Day,20,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,AUDITOR GENERAL,REECE SMITH,LIB,Mail,1,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,AUDITOR GENERAL,REECE SMITH,LIB,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,AUDITOR GENERAL,ERIC K ANTON,ASP,Election Day,1,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,AUDITOR GENERAL,ERIC K ANTON,ASP,Mail,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,AUDITOR GENERAL,ERIC K ANTON,ASP,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,AUDITOR GENERAL,BOB GOODRICH,CST,Election Day,6,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,AUDITOR GENERAL,BOB GOODRICH,CST,Mail,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,AUDITOR GENERAL,BOB GOODRICH,CST,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,AUDITOR GENERAL,Totals,Write-In,Election Day,1,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,AUDITOR GENERAL,Totals,Write-In,Mail,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,AUDITOR GENERAL,Totals,Write-In,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,STATE TREASURER,ERIN MCCLELLAND,DEM,Election Day,304,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,STATE TREASURER,ERIN MCCLELLAND,DEM,Mail,214,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,STATE TREASURER,ERIN MCCLELLAND,DEM,Provisional,5,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,STATE TREASURER,STACY GARRITY,REP,Election Day,499,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,STATE TREASURER,STACY GARRITY,REP,Mail,137,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,STATE TREASURER,STACY GARRITY,REP,Provisional,6,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,STATE TREASURER,NICKOLAS CIESIELSKI,LIB,Election Day,21,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,STATE TREASURER,NICKOLAS CIESIELSKI,LIB,Mail,1,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,STATE TREASURER,NICKOLAS CIESIELSKI,LIB,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,STATE TREASURER,TROY BOWMAN,CST,Election Day,3,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,STATE TREASURER,TROY BOWMAN,CST,Mail,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,STATE TREASURER,TROY BOWMAN,CST,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,STATE TREASURER,CHRIS FOSTER,FWD,Election Day,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,STATE TREASURER,CHRIS FOSTER,FWD,Mail,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,STATE TREASURER,CHRIS FOSTER,FWD,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,STATE TREASURER,Totals,Write-In,Election Day,1,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,STATE TREASURER,Totals,Write-In,Mail,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,STATE TREASURER,Totals,Write-In,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,JANELLE STELSON,DEM,Election Day,396,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,JANELLE STELSON,DEM,Mail,239,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,JANELLE STELSON,DEM,Provisional,5,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,SCOTT PERRY,REP,Election Day,438,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,SCOTT PERRY,REP,Mail,123,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,SCOTT PERRY,REP,Provisional,5,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,Totals,Write-In,Election Day,1,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,Totals,Write-In,Mail,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,Totals,Write-In,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,REPRESENTATIVE IN THE GENERAL ASSEMBLY 88TH DISTRICT,SARA AGERTON,DEM,Election Day,329,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,REPRESENTATIVE IN THE GENERAL ASSEMBLY 88TH DISTRICT,SARA AGERTON,DEM,Mail,213,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,REPRESENTATIVE IN THE GENERAL ASSEMBLY 88TH DISTRICT,SARA AGERTON,DEM,Provisional,4,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,REPRESENTATIVE IN THE GENERAL ASSEMBLY 88TH DISTRICT,SHERYL DELOZIER,REP,Election Day,504,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,REPRESENTATIVE IN THE GENERAL ASSEMBLY 88TH DISTRICT,SHERYL DELOZIER,REP,Mail,140,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,REPRESENTATIVE IN THE GENERAL ASSEMBLY 88TH DISTRICT,SHERYL DELOZIER,REP,Provisional,5,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,REPRESENTATIVE IN THE GENERAL ASSEMBLY 88TH DISTRICT,Totals,Write-In,Election Day,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,REPRESENTATIVE IN THE GENERAL ASSEMBLY 88TH DISTRICT,Totals,Write-In,Mail,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 3,REPRESENTATIVE IN THE GENERAL ASSEMBLY 88TH DISTRICT,Totals,Write-In,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 4,PRESIDENTIAL ELECTORS,KAMALA D HARRIS,DEM,Election Day,351,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 4,PRESIDENTIAL ELECTORS,KAMALA D HARRIS,DEM,Mail,229,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 4,PRESIDENTIAL ELECTORS,KAMALA D HARRIS,DEM,Provisional,3,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 4,PRESIDENTIAL ELECTORS,DONALD J TRUMP,REP,Election Day,414,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 4,PRESIDENTIAL ELECTORS,DONALD J TRUMP,REP,Mail,146,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 4,PRESIDENTIAL ELECTORS,DONALD J TRUMP,REP,Provisional,1,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 4,PRESIDENTIAL ELECTORS,CHASE OLIVER,LIB,Election Day,7,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 4,PRESIDENTIAL ELECTORS,CHASE OLIVER,LIB,Mail,3,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 4,PRESIDENTIAL ELECTORS,CHASE OLIVER,LIB,Provisional,0,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
2024 GENERAL,PENNSYLVANIA,CUMBERLAND COUNTY,HAMPDEN 4,PRESIDENTIAL ELECTORS,JILL STEIN,GRN,Election Day,9,no,OFFICIAL,https://www.cumberlandcountypa.gov/DocumentCenter/View/52475/Official-Precinct-Report,cumberland_cleaned.txt,11/19/2024 08:53AM
